Date,Close,RSI,SMA20,SMA50,MACD,MACD_Signal,MACD_Diff
2025-05-21,3482.917724609375,53.96236629856058,3441.630969238281,3432.4401123046873,21.634800236511182,12.284880895198832,9.34991934131235
2025-05-22,3434.711181640625,48.95325733970302,3444.7920532226562,3431.05615234375,17.459283453988974,13.31976140695686,4.139522047032113
2025-05-23,3471.853759765625,52.60384939737494,3450.373327636719,3429.337314453125,16.95184168330661,14.046177462226812,2.9056642210797996
2025-05-26,3494.27783203125,54.709700149593516,3454.7840209960937,3427.877294921875,18.149904845035053,14.866922938788461,3.282981906246592
2025-05-27,3456.147216796875,50.59326536486545,3457.510461425781,3426.080419921875,15.839963316638205,15.061531014358412,0.7784323022797928
2025-05-28,3455.159423828125,50.48728735905392,3458.7551391601564,3424.547294921875,13.770869365923772,14.803398684671485,-1.032529318747713
2025-05-29,3455.5546875,50.53194065901638,3460.94814453125,3424.3872705078124,12.024382382739077,14.247595424285006,-2.223213041545929
2025-05-30,3421.276611328125,46.60642384822263,3462.5484375,3423.445859375,7.784588699778851,12.954994079383775,-5.170405379604924
2025-06-02,3407.842041015625,45.12677986322869,3462.326171875,3422.49951171875,3.3023961460376086,11.024474492714543,-7.722078346676934
2025-06-03,3363.784423828125,40.57716097513917,3459.619494628906,3420.67201171875,-3.7614950736578976,8.067280579440054,-11.828775653097951
2025-06-04,3369.465087890625,41.3975488646025,3457.9327880859373,3418.9699755859374,-8.799858353918808,4.693852792768281,-13.493711146687088
2025-06-05,3359.6982421875,40.36569503264786,3455.5700561523436,3415.76767578125,-13.426132280823367,1.0698557780499511,-14.49598805887332
2025-06-06,3372.75390625,42.43135523750081,3454.284875488281,3412.5311181640627,-15.856224038730943,-2.315360185306228,-13.540863853424716
2025-06-09,3410.326416015625,48.01243373145596,3445.9828491210938,3409.04138671875,-14.58220712657203,-4.768729573559389,-9.81347755301264
2025-06-10,3451.187744140625,53.31335930249454,3444.92978515625,3405.7998876953125,-10.158273602783083,-5.846638379404128,-4.311635223378955
2025-06-11,3460.1572265625,54.4122140970408,3442.660693359375,3403.1714404296877,-5.860950750174652,-5.849500853558234,-0.011449896616418265
2025-06-12,3422.584716796875,49.1893766745353,3436.9719482421874,3399.48728515625,-5.424548146098914,-5.76451031206637,0.33996216596745565
2025-06-13,3434.0458984375,50.74257074566993,3432.774951171875,3396.9223974609376,-4.106536765350484,-5.432915602723193,1.326378837372709
2025-06-16,3484.474853515625,56.97462371428248,3433.1985595703127,3396.4596240234373,0.9957140009023533,-4.147189681998084,5.142903682900437
2025-06-17,3503.41064453125,59.068748619909854,3435.5814819335938,3396.5108984375,6.492404180826725,-2.0192709094331223,8.511675090259846
2025-06-18,3439.7265625,50.21645032999084,3433.421923828125,3398.070244140625,5.644728642026166,-0.48647099914126457,6.131199641167431
2025-06-19,3412.41943359375,46.96622301368889,3432.307336425781,3401.1332080078123,2.7379215277428557,0.1584075062355595,2.579514021507296
2025-06-20,3424.07958984375,48.499059737911274,3429.9186279296873,3404.9302099609376,1.3594620760650287,0.3986184202014533,0.9608436558635753
2025-06-23,3382.122314453125,43.614131793778405,3424.3108520507812,3407.5146630859376,-3.0830390876189995,-0.2977130813626372,-2.785326006256362
2025-06-24,3378.932861328125,43.257451267285106,3420.4501342773438,3410.9510498046875,-6.782926127968494,-1.5947556906838087,-5.188170437284685
2025-06-25,3433.14892578125,50.64617506470474,3419.349609375,3415.770087890625,-5.27947150374257,-2.3316988532955616,-2.9477726504470088
2025-06-26,3430.1591796875,50.25753037478064,3418.079833984375,3420.19939453125,-4.279884560573919,-2.7213359947512332,-1.5585485658226856
2025-06-27,3429.461669921875,50.16082037421899,3418.4890869140627,3424.1089794921877,-3.5036005885622217,-2.877788913513431,-0.6258116750487908
2025-06-30,3450.290771484375,53.065305557836716,3420.6115234375,3427.939248046875,-1.1938930717319636,-2.5410097451571376,1.347116673425174
2025-07-01,3418.10009765625,48.37340152122109,3423.3273071289063,3430.6772265625,-1.9386045468663724,-2.4205287054989846,0.4819241586326122
2025-07-02,3411.7216796875,47.47763440812602,3425.44013671875,3433.4298876953126,-3.0087952608250816,-2.538182016564204,-0.4706132442608775
2025-07-03,3389.2978515625,44.367126877718455,3426.9201171875,3433.7860546875,-5.601770909814604,-3.1508997952142845,-2.4508711146003197
2025-07-04,3408.233642578125,47.49535414965703,3428.6941040039064,3434.746162109375,-6.058919261368828,-3.7325036884451936,-2.3264155729236347
2025-07-07,3400.160888671875,46.30006935444751,3428.185827636719,3434.6281005859373,-6.992016779906862,-4.384406306737528,-2.607610473169334
2025-07-08,3394.679443359375,45.46342578375216,3425.3604125976562,3434.4893212890624,-8.080661279132528,-5.123657301216529,-2.957003977915999
2025-07-09,3372.355224609375,42.124836949754894,3420.9703125,3433.3311083984377,-10.622349932040379,-6.2233958273812995,-4.398954104659079
2025-07-10,3370.561279296875,41.85882239543332,3418.369140625,3432.5084423828125,-12.635755768426407,-7.505867815590321,-5.129887952836086
2025-07-11,3254.95361328125,29.103845851307995,3409.4145263671876,3429.822099609375,-23.291477222472167,-10.66298969696669,-12.628487525505477
2025-07-14,3211.800048828125,25.927889343432284,3395.7807861328124,3425.812353515625,-34.81699658332718,-15.49379107423879,-19.323205509088393
2025-07-15,3241.300048828125,31.436090163527354,3382.675256347656,3422.2799951171874,-41.096910651423514,-20.614414989675737,-20.482495661747777
2025-07-16,3233.10009765625,30.75155453941963,3372.3439331054688,3418.8780126953125,-46.20285754297129,-25.732103500334848,-20.47075404263644
2025-07-17,3209.199951171875,28.784144706043136,3362.182958984375,3414.9229541015625,-51.58327938504044,-30.902338677275967,-20.680940707764474
2025-07-18,3189.89990234375,27.267064054450813,3350.473974609375,3410.7518017578127,-56.75047099819267,-36.07196514145931,-20.67850585673336
2025-07-21,3158.199951171875,24.941820944291734,3339.2778564453124,3402.3884619140626,-62.68088251510608,-41.39374861618867,-21.28713389891741
2025-07-22,3159.60009765625,25.24504909187702,3328.3112182617188,3396.1354833984374,-66.50121167615498,-46.415241228181934,-20.085970447973047
2025-07-23,3179.10009765625,29.515844896936827,3315.608776855469,3389.6067041015626,-67.18094293707782,-50.56838156996111,-16.612561367116705
2025-07-24,3148.0,26.87839618693387,3301.5008178710937,3381.83951171875,-69.42882059913018,-54.340469375794925,-15.088351223335252
2025-07-25,3135.800048828125,25.900662238548037,3286.817736816406,3374.1957958984376,-71.37198215890294,-57.74677193241653,-13.62521022648641
2025-07-28,3079.300048828125,21.923275480900756,3268.268200683594,3366.2617431640624,-76.58816876945002,-61.515051299823234,-15.073117469626787
2025-07-29,3056.0,20.523581267671787,3250.163195800781,3358.26669921875,-81.66081837061847,-65.54420471398228,-16.11661365663619
2025-07-30,3053.60009765625,20.379257616478554,3232.257116699219,3349.6803466796873,-84.89595407564366,-69.41455458631455,-15.481399489329107
2025-07-31,3036.800048828125,19.353273912372245,3214.6322265625,3341.7221240234376,-87.80330413195907,-73.09230449544346,-14.71099963651561
2025-08-01,3003.0,17.449850996945628,3194.3705444335938,3332.345048828125,-91.77683523209134,-76.82921064277303,-14.947624589318309
