Date,Close,RSI,SMA20,SMA50,MACD,MACD_Signal,MACD_Diff
2025-04-17,1399.8045654296875,30.063566357873242,1494.0609069824218,1651.0347680664063,-75.06516133760783,-72.25650003915896,-2.808661298448868
2025-04-21,1430.8675537109375,36.64621508206937,1487.2048706054688,1643.1388647460938,-70.17619433022378,-71.84043889737194,1.6642445671481596
2025-04-22,1403.058837890625,33.597437532434355,1479.1309692382813,1634.4511010742187,-67.76443746018754,-71.02523860993506,3.2608011497475218
2025-04-23,1454.4359130859375,43.02788090121619,1472.1960388183593,1626.0907299804687,-61.00418391440553,-69.02102767082916,8.016843756423626
2025-04-24,1450.9844970703125,42.5902878030853,1466.2225830078125,1617.6958471679689,-55.28781122976102,-66.27438438261552,10.986573152854504
2025-04-25,1459.662353515625,44.128825499334255,1460.673162841797,1609.1076831054688,-49.48686047857882,-62.91687960180819,13.430019123229371
2025-04-28,1461.5360107421875,44.474824683409594,1453.4571960449218,1600.793662109375,-44.22853768418213,-59.17921121828299,14.950673534100858
2025-04-29,1476.722412109375,47.322321926418866,1448.4304260253907,1593.2438891601562,-38.39328937228174,-55.02202684908274,16.628737476801
2025-04-30,1479.2862548828125,47.80894272472701,1443.3296875,1585.8371020507811,-33.17946019587748,-50.65351351844169,17.47405332256421
2025-05-02,1485.991943359375,49.13249514500999,1440.1864135742187,1578.8109594726564,-28.181511074400305,-46.15911302963342,17.977601955233112
2025-05-05,1487.6683349609375,49.47743803926592,1439.3038330078125,1572.2108227539063,-23.810852904749026,-41.68946100465654,17.878608099907517
2025-05-06,1490.528076171875,50.09909546636069,1437.39814453125,1565.4085302734375,-19.887071815918944,-37.328983166909026,17.441911350990082
2025-05-07,1487.37255859375,49.377123882840344,1437.979962158203,1558.8212158203125,-16.837973256077248,-33.230781184742675,16.392807928665427
2025-05-08,1490.4295654296875,50.12696033191343,1440.9260131835938,1552.1047192382812,-14.013328844718217,-29.387290716737784,15.373961872019567
2025-05-09,1486.6822509765625,49.16559285985168,1446.3916137695312,1546.1248559570313,-11.939523363763328,-25.897737246142892,13.958213882379564
2025-05-12,1604.3270263671875,69.16170608064822,1456.1591857910157,1542.2148706054688,-0.7939156382503825,-20.87697292456439,20.08305728631401
2025-05-13,1546.8358154296875,57.2998012680219,1464.2897888183593,1537.3552465820312,3.3612521133711653,-16.029327916977284,19.39058003034845
2025-05-14,1570.3056640625,60.29372926804085,1473.310369873047,1533.9688940429687,8.450659193032607,-11.133330494975306,19.58398968800791
2025-05-15,1590.6197509765625,62.72956300611587,1482.5306396484375,1530.917822265625,13.962279545535694,-6.114208486873107,20.0764880324088
2025-05-16,1567.84033203125,58.40290089635388,1491.2479858398438,1527.4782177734376,16.30422469735163,-1.6305218500281597,17.93474654737979
2025-05-19,1538.157958984375,53.24903493149177,1498.1656555175782,1524.9557104492187,15.585454249053782,1.8126733697882287,13.772780879265554
2025-05-20,1538.94677734375,53.366810956066,1503.5696166992188,1522.0367797851563,14.907628675789965,4.431664430988576,10.47596424480139
2025-05-21,1546.7371826171875,54.58368582123244,1510.7535339355468,1519.6740209960938,14.828138078369875,6.510959160464836,8.31717891790504
2025-05-22,1526.028564453125,50.789647151139306,1514.3331665039063,1516.4395288085936,12.944907949601202,7.797748918292109,5.1471590313090925
2025-05-23,1543.088623046875,53.64803480681001,1518.9383728027344,1513.4604467773438,12.68283878554189,8.774766891742066,3.908071893799823
2025-05-26,1558.5706787109375,56.1379598117359,1523.8837890625,1511.3797216796875,13.568015946041214,9.733416702601897,3.8345992434393175
2025-05-27,1548.3150634765625,54.0660973838265,1528.2227416992187,1508.7891723632813,13.288797794447646,10.444492920971047,2.8443048734765988
2025-05-28,1549.991455078125,54.362596672976665,1531.8861938476562,1507.0180932617188,13.0523270878316,10.966059754343158,2.0862673334884416
2025-05-29,1563.5999755859375,56.80035478517347,1536.1018798828125,1506.91455078125,13.80389353098849,11.533626509672224,2.270267021316265
2025-05-30,1562.699951171875,56.58507678251967,1539.9372802734374,1507.0099560546876,14.163621491530876,12.059625506043956,2.10399598548692
2025-06-02,1553.800048828125,54.38983683384292,1543.2438659667969,1506.72619140625,13.574087125599362,12.362517829955038,1.211569295644324
2025-06-03,1543.0,51.76534997000516,1545.8674621582031,1506.22642578125,12.095968418132088,12.30920794759045,-0.21323952945836133
2025-06-04,1551.199951171875,53.59619048106138,1549.0588317871093,1505.9596875,11.454179570800079,12.138202272232377,-0.6840227014322977
2025-06-05,1554.300048828125,54.30239999731894,1552.2523559570313,1505.182998046875,11.068122827425213,11.924186383270944,-0.856063555845731
2025-06-06,1563.800048828125,56.48776620470123,1556.1082458496094,1505.0499267578125,11.397359021904549,11.818820910997665,-0.4214618890931163
2025-06-09,1572.9000244140625,58.533412003382,1554.5368957519531,1505.094912109375,12.251347152390053,11.905326159276143,0.34602099311391044
2025-06-10,1596.0,63.25582087047797,1556.9951049804688,1504.8978051757813,14.62354277541067,12.448969482503049,2.1745732929076205
2025-06-11,1631.0999755859375,69.02771669439355,1560.0348205566406,1505.9746484375,19.115448592035364,13.782265304409513,5.33318328762585
2025-06-12,1608.5999755859375,62.274641892904846,1560.9338317871093,1506.5206274414063,20.622036356148556,15.150219514757321,5.4718168413912345
2025-06-13,1602.0,60.407766525937724,1562.6418151855469,1507.5834790039062,21.040908644753245,16.328357340756504,4.71255130399674
2025-06-16,1623.800048828125,64.2228944868898,1566.9239196777344,1509.9530810546876,22.86833773869853,17.63635342034491,5.231984318353618
2025-06-17,1639.9000244140625,66.76964565443889,1571.97158203125,1512.1782446289062,25.32380487911587,19.173843712099103,6.149961167016766
2025-06-18,1632.9000244140625,64.6159777381352,1576.2797241210938,1515.3215209960938,26.400608993355718,20.619196768350427,5.78141222500529
2025-06-19,1618.4000244140625,60.27869108536594,1580.8982971191406,1519.0593505859374,25.786702142764625,21.652697843233266,4.134004299531359
2025-06-20,1622.9000244140625,61.150247800675636,1584.8888671875,1523.9699462890626,25.370829799506282,22.39632423448787,2.9745055650184113
2025-06-23,1584.0,50.77806240628518,1586.160333251953,1527.4704345703126,21.65274177333049,22.247607742256395,-0.5948659689259053
2025-06-24,1581.5999755859375,50.21217303705946,1587.8245788574218,1531.417958984375,18.301500012973065,21.45838619639973,-3.156886183426664
2025-06-25,1614.9000244140625,57.319394894760514,1591.0700073242188,1535.9180786132813,18.123733297979697,20.791455616715723,-2.6677223187360255
2025-06-26,1616.0,57.53503539299088,1593.690008544922,1540.1137915039062,17.865666450661138,20.20629778350481,-2.340631332843671
